ID;Стоимость
178919507;14265738
178949508;6779509
178979508;15426453
178919509;7029352
178989509;6684580
178009511;6232271
178039512;6413756
178009515;6207847
178079515;15201102
178399515;3363794
178359517;6539259
178389517;6001181
178399517;6438489
178309518;6570333
178319519;6266600
178369519;3178970
178399519;3312582
178429510;6587100
178499510;6027341
178409511;6236213
178409512;11211006
178579516;6467934
178589517;6204562
178509518;6044878
178569518;6120677
178519519;15796230
178529519;6434804
178539519;17828354
178649513;14305365
178649515;15803055
178699517;5633275
178609518;5872479
178789510;17278066
178749511;6335274
178769511;16239497
178779511;15800485
178759512;5640535
178769512;14637807
178769514;6371403
178849511;13988251
178819512;7820762
178879512;9380984
178869513;9058863
178819515;8367413
178849518;7108012
178889519;6822502
178909513;4787409
178919517;4011479
178919518;5856610
178159527;12930699
178239524;9077015
178299524;12955907
178309521;9630154
178329523;12069854
178359523;13394969
178469524;4538293
178409527;5080343
178559520;9947191
178529526;5489871
178709525;13166996
178919520;12333156
170919659;3170686
177439670;4765159
177449672;8490321
178659646;10020379
170399771;5149459
170359778;7979665
170719776;15713123
170719778;12055553
173619704;5558809
177029753;6432174
177109750;6043351
179349780;13668882
179369782;13229517
179319783;5055906
179329783;13590300
179359783;10112957
179399783;7811942
179399786;13595015
179329787;6720107
179429780;7811942
179479781;7820849
179449787;10178082
179479788;6772868
179499788;6772868
179469789;8200518
179539780;6798207
179579780;6798207
179539781;8190591
179509782;4114607
179519782;8187229
179549782;6804578
179599782;10361235
179559783;6842056
179589784;6827571
179599784;8096949
179589786;6833925
179529787;6846088
179579787;8154825
179549788;6836570
179559788;8155087
179579788;8155087
179569789;6893420
179589789;8199951
179689780;8195225
179649783;7720838
179659783;8175948
179759784;8394558
179789784;7347524
179769785;7340479
179789785;8077021
179749786;7364481
179799786;7364481
179769787;8406894
179799787;7364481
179789788;8407191
179769789;7410685
179839780;7352162
179889780;7354562
179819781;8020968
179849781;8415482
179859781;7354562
179819782;7392819
179839782;8400589
179809783;8057647
179819783;8057647
179879783;7388269
179889783;4947556
179899783;4942868
179829784;7384591
179899784;8095429
179819785;8430427
179829785;8095429
179889785;8409061
179899785;7389026
179809786;8096520
179899786;7408141
179849787;8116640
179829788;7416280
179839788;8111914
179899788;8111914
179849789;11373139
179869789;11635632
179929780;11547430
179969781;11721928
179999781;13114930
179909783;13176431
179929785;5096402
179939786;13267319
179909787;7035276
175639832;8245610
175689832;6377092
175649835;4493359
175659836;9145552
175639837;4351937
175659838;4160528
175879831;7246943
175869833;7134466
175889833;5458519
175089984;4664293
178159942;6949900
179489990;7665282
184419014;7767404
184579014;4750965
184569016;15423519
184559017;6886857
184589017;15277752
184529018;3616739
184549018;3573193
186579097;12328224
188539165;7964122
185659208;6331229
185729201;12483380
185789201;7803612
185709202;10244457
185749203;5926529
185759203;6276893
185769203;6517807
185789206;8793155
180959395;3964734
183069373;13060627
180599434;11993778
181339480;17295252
184059487;6005125
184229484;4801024
185469459;9979673
186309416;3092396
186849415;4998758
186949414;8674018
180949572;6827571
184559588;9545724
184719589;5826419
184829580;5299632
186809548;6640875
186139555;8385986
181359639;12944500
181669638;6834598
181019641;6564504
181149648;5762403
181139649;6919710
182849647;6863680
187339648;4827135
189209689;6661129
183899757;6231858
183849758;8033442
183949755;5780741
183049760;13524142
183039764;6328008
183179761;4357076
183159765;4930449
183169765;5749476
183199769;12839576
183229760;6105809
183219767;6077324
183319760;4426188
183319764;15908387
183399765;6470977
183399767;12087174
183319768;9475131
184749766;5631732
185249733;5892712
185269733;6415145
187279766;4104860
187279767;4865172
187209769;3689302
187219769;4014976
187279769;4818728
187319760;4743940
187369760;4824768
187329762;3940418
187379762;4822583
187389762;4860943
187399762;4895737
187379763;6663187
187309764;5086393
187359764;5141289
187399764;4098988
187319765;5819127
187329765;4265507
187319766;4146380
187359766;6499110
187369766;5873621
187399766;6545368
187319767;6536290
187359767;5872789
187369767;5875863
187379767;5141289
187319768;5086393
187329768;5138989
187369768;5083638
187389768;4282194
187309769;4265507
181699828;13380337
181829827;5472258
181329833;11940822
181359839;4179344
181449843;18661145
181589844;4770747
185069891;6522924
185079893;4876535
186489856;7962219
186429857;7962219
186469857;11177911
186419858;11224955
186539850;11246509
186599850;11270039
186559855;7994199
186549856;7994199
186599858;7994010
186649850;7980561
186689851;7969632
186669852;7969632
186699858;7973559
186659859;7973559
186719852;7609095
186719853;7584270
186749855;7621297
186729856;7594165
186789858;7621242
186739859;7594110
186809852;7607160
186879852;7580028
186849858;7575775
186899859;13035923
186939851;7589407
186909852;7562275
186999852;12989316
186959853;11456167
186979854;7590820
186929855;7563689
186999857;7594665
186059861;7588678
186009864;7553009
186089864;7537265
186009868;7576878
186099868;7561133
186139861;7567696
186199861;7550109
186109865;7554200
186109868;7574266
186179868;7556975
186119869;13122118
187139850;7980561
187149852;7563527
187179852;7546016
187159854;5877646
187199855;12642261
187119856;5906249
187109859;5909055
187269852;5964419
187249855;5953367
187219858;5947235
187249859;10885283
187389850;10885283
187399854;12243717
187409854;12237112
187459859;11504296
187709855;8246979
187869853;11690066
189009806;6229768
183129991;8269397
183159999;12688519
183259993;12923803
183219994;11752661
183249995;8192608
183269996;12961710
183299996;11763241
183319992;9681184
183349992;11372556
183369992;11454012
183309993;7962219
183329993;8897194
183339993;8897194
183359994;11292604
183399995;8534041
183379996;10973609
183409993;8535857
183579992;8653484
183509994;11136076
183559998;7513448
183649995;7482010
183639996;7485272
183639997;7506999
183659998;7467555
183669999;7491424
183719991;7481395
183719992;7488655
183719995;7480471
183729996;7519000
183709998;7542480
183729999;9617369
183749999;7545435
183899990;7478669
183849992;7495484
184629913;2791330
186079972;6766409
186039978;6128060
191309110;12512714
191329110;12216866
191369111;4781075
191399111;5719614
191369114;4801024
191389115;15805104
191329118;6863966
191359118;5102090
191379118;7053184
191589110;6203721
191509115;8033780
191549115;6914297
191509116;4857140
191549116;5463097
191519117;7147498
191599117;7151683
191669111;7033152
191659113;7122687
191629118;4913141
191609119;7470937
191849117;5132477
191139128;11682574
191489121;5483029
191439122;6029709
191489125;5997212
191409128;7116045
191449128;4670500
191459128;5319196
191539120;5941323
191589120;5697490
191569121;4081068
191639129;7927339
191779123;11975411
191879123;11709982
191889125;7701882
191819126;6921310
191909126;4606524
191969126;3573794
191909127;4545118
191099133;6958284
191099136;7660338
191039138;5210712
191049138;7727380
191059139;6980342
191189131;5616673
191139132;14346595
191199135;13489005
191179136;6330903
191119137;6520006
191179137;18972177
191209131;15786967
191269134;4834275
194809116;4558500
194069120;5288973
194089123;4749115
194079128;5469508
194299125;4432750
195989156;7536098
199309102;4698854
196019210;5179169
199099301;4382854
199559307;5646622
194979491;4479862
195929422;9743338
195949423;4706333
195929425;8536157
198569427;14027557
192179517;5062912
199839521;6771503
194279667;3428859
195029675;8512709
195149694;5332668
196289762;12338386
194019873;6626493
193899906;3638540
195159967;8626496
195269960;9605055
196879914;5601716
201930158;12009163
207610261;7145144
201920328;9240977
201920329;9357133
201020332;10631926
201040332;5112250
201050332;5118090
201070332;9795566
201000333;10487929
201030333;5412520
201050333;9902404
201090333;10545644
201030334;5237618
201090334;5454849
201000335;4498973
201060335;4674626
201070335;5557708
201080335;5645250
204150150;5250308
204910143;5932058
204710147;12532941
203360106;7160636
203350106;7143938
203310106;7144592
203350105;7130198
203340103;8502901
203300103;8278295
203390102;8696373
203350102;8365656
203330101;8097440
203380100;7908491
203370100;8506019
203260109;8383010
203290108;8097440
203270108;7920487
201060160;12162110
201520133;8114382
209290014;4612504
208510042;4414290
205090027;3168794
205920018;3265708
205700263;7692694
201090335;4714538
201000336;5703192
201010336;5800074
201020336;4675541
201040336;5645560
201050336;4680551
201080337;6671158
201010338;6415412
201020338;6643103
201070338;6386198
201040339;6658716
201060339;6436923
201080339;11639663
201090339;4925559
201140330;4923247
201100331;4734132
201190331;6197535
201170333;10590702
201120334;6266606
201140334;10952862
201170334;6398746
201110335;5094029
201180335;6455265
201120336;5089836
201130336;5378607
201150338;5094029
201180338;5089836
201190338;6430122
201110339;5204729
201120339;6355319
201210330;6178769
201230330;6309909
201250330;9997228
201270331;10160056
201230332;10676557
201270332;10840467
201290332;10646595
201210333;5200060
201270333;5160611
201280333;6309909
201290334;6554291
201290335;10900341
201270336;10146888
201240338;6250142
201200339;6313938
201270339;6349844
201290339;6346314
201340330;6349214
201350330;11524041
201360330;4714491
201360375;10179626
203860338;4433485
203860339;9775318
203900331;6028101
203960335;12543958
203010340;10149051
203130340;3159787
203140341;5881203
203150343;13321384
203130344;5427189
203180346;6905326
205180341;6088331
201610415;3912466
204120408;3056684
202370500;4435237
215860138;8653191
215810136;8277548
215750139;4308971
214720157;7311483
213360195;6175942
214140490;7159015
214230498;14642510
214440496;15976897
214580490;6446149
214560491;11587943
214580491;11447591
214530497;6570333
216610406;7347524
204260766;4337291
204250765;4305414
218920154;6216228
216360238;6862646
210150359;12221210
214930027;6328876
214870026;4376455
214850026;6486639
214820025;6539259
214870024;6578729
214830023;2575401
214820021;6049312
212070775;10154847
214810021;4801024
212160776;11289362
214790029;3307829
212230776;6543968
212230777;3635236
212200778;17607256
212280778;11801622
212620791;1876066
214540028;7025192
214530027;6439216
214520027;6310899
214510027;14503806
214530022;14576074
214580021;6681034
214550021;6707819
214570020;6443848
214560020;6470173
211070008;4614045
215670807;5575270
210250363;6330121
210290366;7796759
210250368;3319556
214900391;5223125
215380304;2107127
212790454;5743213
221260199;2967221
221320191;3775559
221340191;3794577
225140114;8064235
225100118;19933863
225260119;5802555
225330111;4751344
226620319;7919458
226630319;8311906
205600965;3100707
204800938;5724743
209940887;4844069
226920337;7743294
226900339;7280071
226980339;5173086
226020340;6266600
223680411;4155041
224260464;4360664
228770405;10539418
228300440;4251963
222570584;5077961
224410509;6908495
224590505;6597063
224540506;6564506
224510507;6631737
224570508;6375505
224580508;6808874
224650500;6828012
224690500;6674772
224650501;6401509
224670501;6869908
224680506;6639089
224620507;6567300
224670508;6365045
224610509;6924907
224630509;6082039
224760500;11682279
224700501;5915261
224090532;6690269
212620471;2963242
214900488;12296959
216640405;8394558
206860776;6570333
206840772;5297227
204300765;8664200
204300763;7983552
204360760;8346748
204340760;8387855
203370722;4137405
203350722;3960455
203220720;3912580
203120712;12861776
203120711;6750028
203010718;11971985
203000718;11961790
203900709;12932381
203950705;15278789
208230698;4958384
211040293;8344909
214610608;14328948
218530613;5578298
218520614;7936395
219860672;8086614
210320738;5057262
212040773;7302296
212220774;9855902
212290775;15747658
218470890;12569489
218480890;12461177
218490890;12454411
218420891;12487494
214870990;13006761
214870991;12468476
214860992;11922392
223440093;4024214
224100055;4425356
221280193;6935142
221290193;8608787
221200194;6762460
221260194;6928010
221270194;6914819
221340192;4938452
221380192;3112941
221350193;3958780
221370193;4151283
225110110;6176159
225130114;6327409
227510225;6319989
228680205;6426844
220820343;7144592
226650318;7126695
226710334;6281233
226740338;3639473
213690943;7208256
223710363;3287375
226910565;4967838
226950565;2561327
226970565;6001181
238220092;7517353
237640068;4757392
238760126;6624865
239880179;5857152
239220181;5941323
239280183;6029709
239320189;8437392
239540184;6335030
239570184;4543924
239540185;5881203
233670291;5756545
235410251;7328107
237090275;6215547
235750079;6636258
227720887;5247612
227180886;5135577
226800864;6569363
226670867;3639473
226660867;4479862
225970644;4248377
220540640;5960325
232230115;6942171
232270113;11973697
232260110;8467306
232160111;10153910
232050119;14396862
239230031;5925846
239220031;5651222
239200031;9583053
239280030;8062646
239260030;5910266
239250030;5910266
232210116;11969006
229100995;4023934
229850985;6224955
226400917;4548714
226480915;19039215
224910927;3279668
224990925;13739981
224980925;13981354
224840925;5080183
224200924;6310899
221800807;8613514
221850802;8410701
221890801;8390258
221710809;4871644
221730807;4785576
221740804;4330168
221690808;10128574
221570805;8309750
228160794;6068335
228470787;5470356
228440787;4735085
228480786;6062494
227940733;5211674
223790763;2830881
221340754;11934954
221970721;6767405
221960720;8574249
221910720;8125769
227590689;7931869
233490314;8262362
236680317;10169409
237350336;4252351
237620366;9115592
230080415;10128993
233610477;5461619
233690477;4585510
233670478;7772643
233730471;6027890
233750475;5483029
233770475;5472940
233730478;4703179
233800472;5380164
233910472;6826786
233970475;6524573
233900477;10099234
233010480;6855036
233050480;7950979
233090480;7706248
233020481;5286913
233080481;7542245
233020482;10177688
233030482;7548822
233070482;9385991
233050483;7709675
233060484;4375238
233080484;4535141
233050487;6913197
233090487;4494692
231600509;3811276
234310570;6390020
235350511;7004719
235560512;6403752
235640510;6349223
235630511;5580609
232510608;7354562
232530608;8415482
232560608;8020968
232570608;7354562
232580608;4899781
232650630;12052846
232610631;4450953
232660639;6731282
232750630;4853805
232780630;4834275
232790637;6542366
232710638;6121767
232850634;4831305
232890635;6927005
232920632;4064211
233080672;5888294
235970688;6616742
237390625;8083711
234830784;29698891
232480829;5217372
236050800;7251887
236060800;6393028
236090808;8322227
236220879;4873611
237060807;6719612
237070807;13577173
237050809;6077324
237120800;9696216
237180801;5380164
237140808;5921385
237230804;6706709
237250807;3178970
237270808;12328966
237350801;4606592
237390803;4429061
237440897;14459319
238160846;2353973
233280913;5993842
235740934;3413227
236920974;4581858
236980975;10149179
236910976;10275570
236170980;11766402
236180989;10038128
236250980;7025192
237150935;6115614
237200931;10457435
237270932;12289877
237280935;8287321
237420939;13259286
244550014;3178970
246650330;15499924
244350374;5055018
244310374;5082170
244360371;4761599
244180373;5091085
244100370;6272588
244070378;5136414
244000371;5119400
244080370;5119400
244060370;5255206
244990364;5175890
244810367;6298252
244640365;4917884
244630365;7364481
244680364;8406894
244660364;8081362
244640364;7364481
244600364;4917884
242080317;4659485
245390461;6524573
245420460;6077324
240200382;3125644
248580224;5749532
248560224;12065090
248520222;3720800
248490224;6569290
248490220;12065090
248470220;6081716
248760212;6104483
248670212;12167674
248670211;8580204
248650210;7542245
248550218;6736167
248540215;10168326
245190506;5881249
248560213;6545876
248550211;8793365
245360508;6949597
248530211;7501396
248400219;7586468
248420218;11246573
247990286;8745434
249940126;3384868
249260128;2664484
240310128;16917356
244630010;6809463
244540018;4609057
244500018;10483033
244510016;6819425
244510011;12447152
244410019;6704884
244400019;8793133
244480018;9343682
240560445;6546026
244360018;5872729
244380017;5780741
244060014;4111012
244030013;13623766
244080011;4861503
244050011;6829702
241080081;7884532
239780982;8175264
240740450;6018169
244960601;4137150
244920604;7975655
244960604;4883513
249440718;13865255
249510710;7577978
249510712;6510438
249560712;12304435
249560713;10584179
249500715;11044637
249530715;6755534
249570716;12968378
249570717;11891430
249550719;15211757
249600712;6585949
249640712;11927485
249690712;12923964
249680713;15487309
249620718;11242822
249660718;11871417
249740780;10535565
249750780;5117296
249770780;5451003
249730781;4590908
249740781;5472848
249700782;5613021
249710782;4705506
249730782;4703697
249740782;5591129
249750782;5641488
249760782;4680896
249770782;5645337
249780782;5717804
249790782;4685439
249700784;6331870
249710785;5083494
249730785;6246398
249700786;6265257
249780786;10676095
249810780;10562333
246970808;7121616
246180814;4425817
246190814;6887838
246100817;15711753
244180906;7191814
244740499;7840134
245110467;10340202
246950421;4818728
246930422;4996463
246950422;4742402
246970422;2981608
246970423;4908346
246980423;4822969
246900425;4971457
246920425;3102825
246940426;3845207
246980426;2836767
246930427;3912580
246950427;3734224
246980427;3002333
252120088;11311756
246920428;2984631
246980428;3069866
246900429;3523730
246060430;3554505
246000431;3112941
248120431;7838194
244930591;5117385
245120501;13327606
245130505;5746842
245340507;5855022
245660501;3911061
245630505;6837503
244200170;13794086
242600188;4497099
246200694;9514776
241480745;5135964
242370791;8363172
244930729;7130143
244050730;7122462
248690719;8310366
248700710;10145497
248720712;5052459
248730712;5056219
249430715;12621215
249460716;5940015
249400718;6829769
249440719;6533731
249570710;14651967
249580711;6831196
249660711;6745537
249690711;9309659
249610715;6891311
249640715;10870580
249650717;11603658
244080820;7155247
246930807;7070088
246960808;4841139
249820860;2805495
244830934;5570663
245810961;3493676
247860917;7599549
249570931;5194105
249710976;7007111
252150087;5660007
252170087;12229402
254630005;5575270
254010015;10120823
254010016;5582576
247850812;6804939
258800170;2649422
250440229;3939404
253660233;11831973
253650234;3084769
257670210;13694606
257660212;6196055
257310250;14522607
257640210;15159955
257560218;6052080
257520217;7159015
253850238;15179444
253810235;5829111
253830234;6629601
253880233;11125471
253810233;7617524
253700235;5921934
253790230;8057345
250820475;7815058
259140486;6594984
259710624;4104383
259720624;6798207
259740624;8200518
259760624;6798207
259790624;8832908
259740625;6927957
259750625;6927957
254680334;6206042
254650334;6209607
254680333;6168469
254690332;6172033
254670331;6167396
254620331;4966466
254560339;6129789
254550339;6134817
254540339;6532335
254530339;6097500
254500339;5020359
254590338;5023922
254580338;5028547
254570338;4981568
254550338;4976213
254540338;6209607
254510338;6172033
254590337;4856379
254570337;6169873
254550337;6167396
254540337;6129789
254510337;6134817
254500337;6513913
254560336;6449483
254530336;6082333
254500336;4976213
254590335;6449804
254440337;4842325
254490333;6097500
254430333;6082333
254360336;6529245
254380335;6439747
254310332;6594096
254330331;4148112
254260338;4144422
254180336;6586858
254140335;4136667
254050332;7911411
254920327;6836484
254930324;6199469
254900324;7742804
254970323;7063103
254930323;11417173
254980322;5682673
254940322;7021114
254910322;7011004
254900322;11487913
254990321;6025987
254950320;10984519
254920320;6010207
254890326;4855935
254840326;7947114
254840325;7074707
254890324;7063688
254830324;7021114
254710328;6016856
254730327;6004322
254700327;6319896
254760326;6026413
254710326;6398816
254780325;6403496
254760325;4946401
254750325;6319896
254740325;6326648
254710325;6026413
254750318;7085815
254710318;5028547
254790317;4976213
254720317;6449804
254710317;5028547
254700317;5023922
254790316;4976213
254780316;4981568
254710316;9519564
254700316;6097374
254770315;6134817
254740315;6097500
254720315;6082333
254700315;6449804
254720313;6513913
254760312;6077888
254780310;4873497
254680318;4951481
254650317;5676318
254680314;4951481
254660314;4616399
254600314;4586814
254690313;4148000
254660313;6050174
254640313;6000825
254690311;4118151
254680311;6003971
254670311;4616399
254660311;4137597
254630311;5753477
259420768;8825783
259430768;8563720
254680310;5637413
259550769;6675144
254670310;4677493
254590319;4995007
254570318;6038034
254550315;6081204
254590314;7435167
254550314;5688673
254540314;7413480
254530314;5986544
254510314;8925992
254580313;6554384
254510313;6135479
254570312;6140259
254590310;7085815
254400317;7911411
254420316;7771164
254490315;7435167
254440315;6224260
254420314;7063688
254430312;7021114
254450311;7011004
254470310;5718018
254390316;6554384
254390315;6104917
254340315;6103933
254340314;6010267
253750303;7183533
261910051;15460678
262750078;4108144
262700079;8075491
266140071;4473837
268450006;4151675
255910380;6707977
250820401;6059051
250750471;7181676
250790472;7064527
250740473;8565962
250720476;7096850
250760478;6612997
250800471;10758720
250800474;10539154
250820514;5326324
252000528;4872586
252020528;8274790
252020529;8651003
252080529;8088416
254380607;4933399
254320609;5480095
254500606;16335209
256530616;3814645
259790623;8029720
259510769;5110059
250600834;5023922
251530875;6968017
254740864;6404583
255910832;4183410
260260006;14816957
260370035;7273971
260320036;7273971
250790555;5012548
269370064;6318959
260150363;6545096
260110366;6377504
260190368;4841139
264500287;4421618
263610230;4824121
263600230;3204219
263340224;7184490
263390223;6625057
263370223;7147073
269780198;4726096
269460181;7580613
269190177;4990022
268920151;7512550
266400156;5525378
266740119;6194271
265790145;5149566
265710145;4234845
265790144;8864078
260330364;4782047
260350364;7789111
260360364;5250308
260340368;8924013
260820368;7783013
260960363;5388570
260950368;7078440
260040371;7783013
260130377;5988644
260240378;7770781
260470374;7572510
260100384;11422340
265450341;5904685
265420342;5478974
265460342;5476681
265410347;11285324
265510340;14804180
265540342;5314476
265570347;6457820
265660340;13478660
265200362;6633538
267080307;13375636
267800486;5012548
267890488;4302636
267820489;7798577
267850489;7719093
267910480;2252810
267990480;5543607
267900483;4606925
268640459;5931335
262900521;9280336
262270549;3019772
262720581;6622152
264630534;3413141
266010531;6389398
266130530;7176314
266200534;5812841
266500535;6246566
266630535;5970163
266670536;6485918
266770530;6250187
266750535;6686413
266320546;5184202
267100547;13416122
269010577;6738080
263270681;6540605
263220689;8391729
264360666;8081362
262280729;7548062
262810753;3065818
264820749;5927737
264890750;3165121
269320759;3236436
262100859;3866191
262740859;8890799
262590878;9721757
262130894;6303091
265030830;3025745
266020808;4332650
266050809;12010378
266180809;17886778
266350803;5589020
266360804;5149459
266500802;5814317
